lambda,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,rounding
35.8,4956.659404320123,3897.6407630916606,3545.5692938550155,3370.2408960490266,3265.6143738626874,3196.342348537698,3147.2756754248176,3110.839549112016,3082.825539210448,3060.7084053113667,3042.8810134318446,3028.2717947195806,3016.1387620948785,3005.9518058334143,2997.3220712226453,2989.9578198580734,2983.635869525198,2978.182554302854,2973.4606974145504,2969.3604923432454,2965.7929894338267,2962.6853589445254,2959.977389870526,2957.6188640889995,2955.5675607196813,2953.7877210137376,2952.2488543609447,2950.9248001245332,2949.792983541384,2948.8338203963335,2948.03023686865,2947.367279349292,2946.8317951384083,2946.4121694250002,2946.0981072877507,2945.8804519599526,2945.7510324944874,2945.702535411392,2945.728396021869,2945.8227059843525,2945.8804519599526
35.9,4956.659404320123,3897.742850540961,3545.7089328857883,3370.401948211623,3265.790375578871,3196.5300573961435,3147.4732263285127,3111.04576290293,3083.039615465513,3060.929768816891,3043.1092305205266,3028.5065245455376,3016.379726727544,3006.198771109404,2997.574834056481,2990.2161995923425,2983.8997018964374,2978.451687153014,2973.7349875972586,2969.6398034670733,2966.0771902030615,2962.974321934054,2960.2709906208934,2957.9169804401913,2955.870072325402,2954.0945089925854,2952.559801052803,2951.239788927572,2950.1118988112576,2949.156547393377,2948.3566617416245,2947.6972891471096,2947.1652778427624,2946.749013998341,2946.43820373232,2946.223691383956,2946.097307182996,2946.051738899314,2946.0804231670963,2946.177453040037,2946.223691383956
36.0,4956.659404320123,3897.8450598389077,3545.848746091772,3370.5632093625973,3265.966613945218,3196.7180268372904,3147.6710594586616,3111.25227897399,3083.2540128345413,3061.151471257711,3043.3378034729717,3028.7416263407604,3016.621078652271,3006.446138240192,2997.8280125594815,2990.4750080671356,2984.1639753384206,2978.721272663151,2974.0097412881114,2969.919588206398,2966.361873955747,2963.2637765385507,2960.5650908858424,2958.215603480286,2956.1730970774183,2954.4018158686767,2952.871271698727,2951.555306061572,2950.4313461251663,2949.479809501301,2948.6836241653536,2948.027838329158,2947.499301180333,2947.086399892339,2946.7788416473263,2946.567471915401,2946.4441221284546,2946.4014813320778,2946.432987509825,2946.532735137025,2946.567471915401
36.1,4956.659404320123,3897.9473901596893,3545.988732365446,3370.7246782477005,3266.143087613833,3196.906255445065,3147.869173344666,3111.4590958075014,3083.4687297568016,3061.3735110318944,3043.566730646639,3028.9770984216334,3016.8628161433853,3006.6939054564036,2998.081604916731,2990.734243419881,2984.4286879387237,2978.99130886877,2974.284956468122,2970.199844485585,2966.6470385574316,2963.5537205626574,2960.859688407272,2958.514730886614,2956.4766325870096,2954.709639185882,2953.1832637740636,2951.8713489326115,2950.751322819188,2949.80360398586,2949.0111213351124,2948.3589240203996,2947.8338622060755,2947.4243240926457,2947.1200179500543,2946.911790404131,2946.791474114643,2946.751759428931,2946.7860857063843,2946.888548870648,2946.911790404131
36.2,4956.659404320123,3898.0498406869356,3546.1288906119803,3370.886353627249,3266.319795252437,3197.0947418198894,3148.067566532931,3111.6662119032494,3083.6837646894714,3061.5958865558764,3043.796010417636,3029.2129391235426,3017.1049374943623,3006.9420710081104,2998.3356093329703,2990.993903807951,2984.6938378050836,2979.261793825618,2974.560631138928,2970.480570249727,2966.9326818946242,2963.8441518321856,2961.154780948421,2958.814360358159,2956.780676487344,2955.01797651025,2953.4957747767194,2952.1879149694673,2951.071826252477,2950.127928136202,2949.3391504699657,2948.6905433699335,2948.168957999624,2947.762783609958,2947.461729583176,2947.2566437259707,2947.139359951787,2947.102569936078,2947.1397144406474,2947.2448908643883,2947.2566437259707
36.3,4956.659404320123,3898.1524106136867,3546.26921974922,3371.048234275777,3266.4967355442254,3197.2834845783636,3148.2662375866707,3111.8736257784003,3083.8991161074096,3061.8185962640996,3044.025641180474,3029.449146800464,3017.347441017627,3007.190633164518,2998.5900240323494,2991.2539874082922,2984.9594230650096,2979.5327256095416,2974.8367633222642,2970.761763464447,2967.2188018744614,2964.1350681938857,2961.4503662936677,2959.114489615238,2957.08522643318,2955.3268254297045,2953.808802226643,2952.5050016233977,2951.3928538069313,2950.452779264589,2949.667708812429,2949.0226935507617,2948.504585664825,2948.101775479724,2947.803973514538,2947.602028782338,2947.4877764762373,2947.45390962629,2947.4938704236556,2947.601757769404,2947.602028782338
36.4,4956.659404320123,3898.2550991422263,3546.4097187074003,3371.210318982038,3266.6739071875368,3197.472482352991,3148.465185085668,3112.0813359670624,3084.1147825030007,3062.0416386088245,3044.255621347699,3029.685719824832,3017.590325044221,3007.43959021376,2998.8448472581013,2991.5144924171627,2985.2254418655434,2979.8041023160563,2975.1133510599257,2971.0434221153673,2967.5053964244266,2964.4264675149634,2961.7464422481385,2959.4151163991796,2957.390280100547,2955.6361835536336,2954.122343665662,2952.8226063677357,2951.7144028869393,2950.7781547060495,2949.996793628167,2949.3553717593695,2948.8407423294575,2948.4412967616445,2948.1467467367643,2947.94794249989,2947.836720550072,2947.8057752987092,2947.8485503932297,2947.959146264148,2947.94794249989
36.49999999999999,4956.659404320123,3898.3579054839033,3546.5503864290577,3371.3726065486444,3266.8513088956765,3197.661733792093,3148.664407626028,3112.289341020209,3084.330762385746,3062.2650120598837,3044.485949349759,3029.9226565871454,3017.8335879235624,3007.6889404625163,2999.1000772722605,2991.7754170498547,2985.491892372997,2980.075922060179,2975.3903924132646,2971.325544208036,2967.7924634920355,2964.7183476829014,2962.0430066374606,2959.7162384719963,2957.6958351864105,2955.9460485127343,2954.436396657019,2953.1407266976353,2952.0364709188802,2951.104051818014,2950.3264022056537,2949.6885752154235,2949.1774251448537,2948.781344539491,2948.490046266981,2948.2943818302674,2948.1861890608316,2948.158163778302,2948.203751113631,2948.3170530541747,2948.2943818302674
36.5,4956.659404320123,3898.3579054839033,3546.5503864290577,3371.3726065486444,3266.8513088956765,3197.661733792093,3148.664407626028,3112.289341020209,3084.330762385746,3062.2650120598837,3044.485949349759,3029.9226565871454,3017.8335879235624,3007.6889404625163,2999.1000772722605,2991.7754170498547,2985.491892372997,2980.075922060179,2975.3903924132646,2971.325544208036,2967.7924634920355,2964.7183476829014,2962.0430066374606,2959.7162384719963,2957.6958351864105,2955.9460485127343,2954.436396657019,2953.1407266976353,2952.0364709188802,2951.104051818014,2950.3264022056537,2949.6885752154235,2949.1774251448537,2948.781344539491,2948.490046266981,2948.2943818302674,2948.1861890608316,2948.158163778302,2948.2037511136314,2948.3170530541747,2948.1861890608316
36.6,4956.659404320123,3898.4608288590775,3546.6912218687717,3371.535095791964,3267.0289393967423,3197.8512375594296,3148.863903819932,3112.497639505297,3084.547054282121,3062.4887151043195,3044.7166236346757,3030.1599554957656,3018.0772280231786,3007.938682235839,2999.3557123555065,2992.036759540426,2985.7587727725936,2980.348182975972,2975.667885462969,2971.608127767502,2968.080001044572,2965.0107066052124,2962.340057307381,2960.0178536161725,2958.00188940839,2956.256417958546,2954.7509587852096,2953.459360129688,2952.359055351046,2951.4304679801326,2950.6565318558182,2950.0223011614526,2949.5146312856477,2949.12191592065,2948.8338691463737,2948.641343749666,2948.536178921108,2948.5110719156764,2948.5594693752932,2948.675474871641,2948.536178921108
36.7,4956.659404320123,3898.5638684969877,3546.832223993094,3371.6977855418495,3267.2067974333627,3198.0409923341194,3149.063672295404,3112.7062300062016,3084.7636567352824,3062.7127462462827,3044.9476426678043,3030.3976149766822,3018.321243728453,3008.188813876824,2999.6117508067027,2992.2985181414247,2986.026081268257,2980.6208832164853,2975.9458283088406,2971.8911708381056,2968.3680070687446,2965.30354220897,2962.637592123609,2960.319959634201,2958.3084405044547,2956.5672895632015,2955.0660276555773,2953.778504201692,2952.682153653126,2951.757400593794,2950.9871799117805,2950.356546862515,2949.8523579493763,2949.463008035955,2949.178212439964,2948.9888252585324,2948.88668706822,2948.864496586704,2948.915701994373,2949.034408475035,2948.88668706822
36.8,4956.659404320123,3898.6670236355726,3546.973391780288,3371.8606746415535,3267.384881762567,3198.2309968103277,3149.2637116961623,3112.9151111227893,3084.9805683049303,3062.9371040066985,3045.179004931583,3030.635633473205,3018.5656334423143,3008.439333746406,2999.868190942747,2992.560691123589,2986.2938160822805,2980.8940209532543,2976.224219069433,2972.1746714831584,2968.6564795704526,2965.596852440698,2962.935608971386,2960.6225543484848,2958.6154862326316,2956.878661019201,2955.381600894041,2954.098156472295,2953.0057633160195,2952.0848470819037,2951.318343728474,2950.691309605946,2950.1906023562183,2949.8046180392184,2949.5230732362756,2949.336823381305,2949.2377104639645,2949.2184346921244,2949.2724458124817,2949.393850648807,2949.2377104639645
36.9,4956.659404320123,3898.7702935213683,3547.1147242201755,3372.0237619474,3267.563191155469,3198.4212496970745,3149.464020681233,3113.1242814708676,3085.19778756694,3063.16178692306,3045.4107089253207,3030.8740094458,3018.810395585092,3008.690240223076,3000.1250310983314,2992.823276775632,2986.5619754551553,2981.1675943762275,2976.5030558818094,2972.4586277846183,2968.945416574484,2965.890635265969,2963.2341057552417,2960.9256356008827,2958.923024370696,2957.1905300389776,2955.697676146794,2954.4183145207026,2953.3298818514927,2952.4128048885736,2951.6500206824503,2951.0265867009616,2950.529361748661,2950.1467431070246,2949.868448646957,2949.6853351659997,2949.5892460942086,2949.5728831573565,2949.6296976963927,2949.753798203119,2949.5892460942086
37.0,4956.659404320123,3898.873677409436,3547.256220314057,3372.18704632875,3267.7417243971972,3198.611749718031,3149.664597924981,3113.3337396818297,3085.4153131131957,3063.386793549162,3045.6427531648965,3031.1127413717236,3019.0555285941605,3008.9415317025437,3000.382269625622,2993.0862734039115,2986.8305576452144,2981.4416016933797,2976.78233690131,2972.7430378429212,2969.2348161242776,2966.184888669192,2963.533080398761,2961.2292012525095,2959.2310527158784,2957.5028943547604,2956.014251080067,2954.7389759464236,2953.654506791906,2952.7412714788397,2951.9822081714615,2951.362375478405,2950.8686333912246,2950.4893804383237,2950.2143358065678,2950.0343576839905,2949.9412909686316,2949.9278389320543,2949.9874545376288,2950.1142479734276,2949.9412909686316
37.1,4956.659404320123,3898.9771745631815,3547.3978790744877,3372.350526667726,3267.920480286563,3198.802495611381,3149.8654421166707,3113.5434844025112,3085.633143551376,3063.6121224549433,3045.8751361825966,3031.351827744876,3019.3010309237175,3009.19320659768,3000.6399048940166,2993.3496793322915,2987.0995609284114,2981.7160411304712,2977.0620603011903,2973.0278997766354,2969.5246762815354,2966.4796106532854,2963.832530844301,2961.533249183485,2959.5395690846794,2957.815751718171,2956.331323379719,2955.0601383689313,2953.979635689911,2953.0702443383525,2952.3149036142686,2951.6986732904625,2951.208414570164,2950.8325272543,2950.560731872177,2950.383888029642,2950.2938421203685,2950.2832989899016,2950.3457132522663,2950.475196820228,2950.2938421203685
37.2,4956.659404320123,3899.0807842542868,3547.539699525096,3372.514201859013,3268.0994576360604,3198.9934861294814,3150.066551960346,3113.753514294952,3085.851277504726,3063.8377722261557,3046.1078565267867,3031.5912670755506,3019.5469010446213,3009.445263338107,3000.8979352899432,2993.6134929017544,2987.368983598084,2981.9909109308073,2977.3422242724578,2973.3132117222563,2969.814995126137,2966.774799239504,2964.132455052617,2961.8377772925564,2959.848571312455,2958.129099900049,2956.6488907511252,2955.381799427438,2954.30526611814,2953.3997209730796,2952.6481044502725,2952.0354775103638,2951.548702593107,2951.1761807978714,2950.907634023157,2950.733923320036,2950.6468966058105,2950.639260328216,2950.704470780545,2950.8366416287417,2950.6468966058105
37.3,4956.659404320123,3899.1845057625374,3547.6816807004834,3372.6780708098213,3268.2786552713997,3199.1847200388065,3150.2679261746557,3113.963828036161,3086.0697136118083,3064.063741464227,3046.340912761806,3031.8310578901687,3019.793137444074,3009.697700370033,3001.1563592165876,2993.87771247029,2987.6388239646444,2982.266209354985,2977.6228270236084,2973.598971833906,2970.1057707556747,2967.0704524670277,2964.432851002767,2962.142783496951,2960.1580572532116,2958.4429366900645,2956.9669509187447,2955.7039567805627,2954.6313956690074,2953.729698909032,2952.981808139256,2952.3727855320526,2951.8894947888343,2951.520338333539,2951.255039460865,2951.0844606947035,2951.000451504168,2950.99571996773,2951.0637240865913,2951.1985793085805,2951.000451504168
37.4,4956.659404320123,3899.2883383757944,3547.823821646046,3372.8421324395476,3268.4580720316553,3199.3761961196305,3150.4695634926074,3114.1744243179496,3086.288450526358,3064.2900287860048,3046.574303467685,3032.0711987310942,3020.039738625384,3009.950516155968,3001.4151750936453,2994.142336412537,2987.9090803554186,2982.5419346806707,2977.903866780314,2973.8851782830716,2970.3970012854174,2967.366568392884,2964.733716691663,2962.4482657320423,2960.468024779372,2958.757259896578,2957.285501625953,2956.026608106096,2954.958021954348,2954.060175692026,2953.316012161164,2952.7105947700247,2952.2307885070313,2951.864997147087,2951.6029454082964,2951.435497315288,2951.3545039173127,2951.3526749522593,2951.423470158101,2951.561006793505,2951.3545039173127
37.49999999999999,4956.659404320123,3899.392281389837,3547.9661214178795,3373.0063856797215,3268.6377067687818,3199.56791316594,3150.671462661343,3114.385301846709,3086.507486916976,3064.5166328235587,3046.808027239878,3032.3116881564174,3020.2867031077894,3010.203709174586,3001.6743813571043,2994.4073631195856,2988.1797511143263,2982.818085202277,2978.1853417852017,2974.1718292583837,2970.6886848478794,2967.6631450915147,2965.0350501339926,2962.75422195107,2960.7784717814493,2959.072067346247,2957.604540634731,2956.3497511007145,2955.2851426051866,2954.3911488873746,2953.650714015717,2953.048902658901,2952.5725811179077,2952.2101545452565,2951.951349109894,2951.7870303652826,2951.709050969381,2951.710122348404,2951.783706006112,2951.923921041033,2951.709050969381
37.5,4956.659404320123,3899.392281389837,3547.9661214178855,3373.0063856797215,3268.6377067687818,3199.56791316594,3150.671462661343,3114.385301846709,3086.507486916976,3064.5166328235587,3046.808027239878,3032.3116881564174,3020.2867031077894,3010.203709174586,3001.6743813571043,2994.4073631195856,2988.1797511143263,2982.818085202277,2978.1853417852017,2974.1718292583837,2970.6886848478794,2967.6631450915147,2965.0350501339926,2962.75422195107,2960.7784717814493,2959.072067346247,2957.604540634731,2956.3497511007145,2955.2851426051866,2954.3911488873746,2953.650714015717,2953.048902658901,2952.5725811179077,2952.2101545452565,2951.951349109894,2951.7870303652826,2951.709050969381,2951.710122348404,2951.783706006112,2951.923921041033,2951.710122348404
